lead_frequency_class,scenario,n_haplotypes,n_partners,replicate,lead_alt_frequency,n_monomorphic_panel_variants,fit_available,lead_state,n_conditioning_haplotypes,empirical_mode_available,empirical_mode_maximum_count,n_tied_empirical_modes,true_mode_in_empirical_mode_set,ld_sign_available,n_undefined_ld_sign_partners,true_top1_in_fitted_top10,top10_overlap_fraction,available,strategy,exact_true_mode,hamming_to_true_mode,true_log_probability,true_probability,true_probability_regret,true_rank_if_top10
rare,lead_ld_q1,1000,4,26,0.011878746703480337,0,True,0,993,True,812,1,True,True,0,True,1.0,True,ld_sign,False,4.0,-4.300479232477523,0.013562058075903424,0.797785501646254,4.0
rare,lead_ld_q1,1000,4,26,0.011878746703480337,0,True,1,7,True,7,1,True,True,0,True,0.7,True,fitted,True,0.0,-4.440892098500626e-16,0.9999999999999997,0.0,1.0
rare,lead_ld_q1,1000,4,26,0.011878746703480337,0,True,1,7,True,7,1,True,True,0,True,0.7,True,empirical_mode,True,0.0,-4.440892098500626e-16,0.9999999999999997,0.0,1.0
rare,lead_ld_q1,1000,4,26,0.011878746703480337,0,True,1,7,True,7,1,True,True,0,True,0.7,True,ld_sign,True,0.0,-4.440892098500626e-16,0.9999999999999997,0.0,1.0
rare,lead_ld_q1,1000,4,27,0.006654227656997853,0,True,0,997,True,732,1,True,True,0,True,1.0,True,fitted,True,0.0,-0.29785420508142857,0.7424095714007792,0.0,1.0
rare,lead_ld_q1,1000,4,27,0.006654227656997853,0,True,0,997,True,732,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-0.29785420508142857,0.7424095714007792,0.0,1.0
rare,lead_ld_q1,1000,4,27,0.006654227656997853,0,True,0,997,True,732,1,True,True,0,True,1.0,True,ld_sign,False,1.0,-4.651215891135282,0.00954998312854767,0.7328595882722315,5.0
rare,lead_ld_q1,1000,4,27,0.006654227656997853,0,True,1,3,True,3,1,True,True,0,True,0.8,True,fitted,True,0.0,-0.06292883987260289,0.93901029140369,0.0,1.0
rare,lead_ld_q1,1000,4,27,0.006654227656997853,0,True,1,3,True,3,1,True,True,0,True,0.8,True,empirical_mode,True,0.0,-0.06292883987260289,0.93901029140369,0.0,1.0
rare,lead_ld_q1,1000,4,27,0.006654227656997853,0,True,1,3,True,3,1,True,True,0,True,0.8,True,ld_sign,True,0.0,-0.06292883987260289,0.93901029140369,0.0,1.0
rare,lead_ld_q1,1000,4,28,0.024930140010349943,0,True,0,974,True,555,1,True,True,0,True,1.0,True,fitted,True,0.0,-0.6119824343761879,0.542274778625088,0.0,1.0
rare,lead_ld_q1,1000,4,28,0.024930140010349943,0,True,0,974,True,555,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-0.6119824343761879,0.542274778625088,0.0,1.0
rare,lead_ld_q1,1000,4,28,0.024930140010349943,0,True,0,974,True,555,1,True,True,0,True,1.0,True,ld_sign,False,2.0,-4.296350030197039,0.013618174334997724,0.5286566042900903,4.0
rare,lead_ld_q1,1000,4,28,0.024930140010349943,0,True,1,26,True,14,1,True,True,0,True,1.0,True,fitted,True,0.0,-0.5150623901769984,0.5974633176132541,0.0,1.0
rare,lead_ld_q1,1000,4,28,0.024930140010349943,0,True,1,26,True,14,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-0.5150623901769984,0.5974633176132541,0.0,1.0
rare,lead_ld_q1,1000,4,28,0.024930140010349943,0,True,1,26,True,14,1,True,True,0,True,1.0,True,ld_sign,True,0.0,-0.5150623901769984,0.5974633176132541,0.0,1.0
rare,lead_ld_q1,1000,4,29,0.0065952088960730395,0,True,0,993,True,369,1,True,True,0,True,1.0,True,fitted,True,0.0,-0.9492510380344591,0.38703078626870135,0.0,1.0
rare,lead_ld_q1,1000,4,29,0.0065952088960730395,0,True,0,993,True,369,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-0.9492510380344591,0.38703078626870135,0.0,1.0
rare,lead_ld_q1,1000,4,29,0.0065952088960730395,0,True,0,993,True,369,1,True,True,0,True,1.0,True,ld_sign,False,3.0,-4.41216816813094,0.012128852409458078,0.37490193385924325,5.0
rare,lead_ld_q1,1000,4,29,0.0065952088960730395,0,True,1,7,True,7,1,True,True,0,True,0.8,True,fitted,True,0.0,-1.7358862067773373e-06,0.9999982641152999,0.0,1.0
rare,lead_ld_q1,1000,4,29,0.0065952088960730395,0,True,1,7,True,7,1,True,True,0,True,0.8,True,empirical_mode,True,0.0,-1.7358862067773373e-06,0.9999982641152999,0.0,1.0
rare,lead_ld_q1,1000,4,29,0.0065952088960730395,0,True,1,7,True,7,1,True,True,0,True,0.8,True,ld_sign,True,0.0,-1.7358862067773373e-06,0.9999982641152999,0.0,1.0
rare,lead_ld_q1,2000,256,0,0.014201885263815972,0,True,0,1972,True,5,1,True,True,0,True,0.8,True,fitted,True,0.0,-4.9991973844026685,0.006743357151286765,1.734723475976807e-17,1.0
rare,lead_ld_q1,2000,256,0,0.014201885263815972,0,True,0,1972,True,5,1,True,True,0,True,0.8,True,empirical_mode,True,0.0,-4.9991973844026685,0.006743357151286765,1.734723475976807e-17,1.0
rare,lead_ld_q1,2000,256,0,0.014201885263815972,0,True,0,1972,True,5,1,True,True,0,True,0.8,True,ld_sign,False,139.0,-7.16987486990146,0.0007694190026793706,0.005973938148607412,
rare,lead_ld_q1,2000,256,0,0.014201885263815972,0,True,1,28,True,2,1,True,True,0,True,0.7,True,fitted,True,0.0,-2.4962347702768266,0.08239465008916842,0.0,1.0
rare,lead_ld_q1,2000,256,0,0.014201885263815972,0,True,1,28,True,2,1,True,True,0,True,0.7,True,empirical_mode,True,0.0,-2.4962347702768266,0.08239465008916842,0.0,1.0
rare,lead_ld_q1,2000,256,0,0.014201885263815972,0,True,1,28,True,2,1,True,True,0,True,0.7,True,ld_sign,True,0.0,-2.4962347702768266,0.08239465008916842,0.0,1.0
rare,lead_ld_q1,2000,256,1,0.011153140435688422,0,True,0,1983,True,5,1,False,True,0,True,1.0,True,fitted,True,0.0,-5.448597486208185,0.004302334544823292,0.0,1.0
rare,lead_ld_q1,2000,256,1,0.011153140435688422,0,True,0,1983,True,5,1,False,True,0,True,1.0,True,empirical_mode,False,118.0,-7.068348414562113,0.000851638502032363,0.0034506960427909293,4.0
rare,lead_ld_q1,2000,256,1,0.011153140435688422,0,True,0,1983,True,5,1,False,True,0,True,1.0,True,ld_sign,False,118.0,-7.068348414562113,0.000851638502032363,0.0034506960427909293,4.0
rare,lead_ld_q1,2000,256,1,0.011153140435688422,0,True,1,17,True,1,17,True,True,0,True,0.5,True,fitted,True,0.0,-2.383457982880023,0.09223109190401273,4.163336342344337e-17,1.0
rare,lead_ld_q1,2000,256,1,0.011153140435688422,0,True,1,17,True,1,17,True,True,0,True,0.5,True,empirical_mode,False,39.0,-39.31580032113453,8.421023298500808e-18,0.09223109190401275,
rare,lead_ld_q1,2000,256,1,0.011153140435688422,0,True,1,17,True,1,17,True,True,0,True,0.5,True,ld_sign,True,0.0,-2.383457982880023,0.09223109190401273,4.163336342344337e-17,1.0
rare,lead_ld_q1,2000,256,2,0.012851727613272345,0,True,0,1976,True,3,1,True,True,0,True,0.8,True,fitted,True,0.0,-5.333568688887285,0.004826813842691177,2.6020852139652106e-17,1.0
rare,lead_ld_q1,2000,256,2,0.012851727613272345,0,True,0,1976,True,3,1,True,True,0,True,0.8,True,empirical_mode,True,0.0,-5.333568688887285,0.004826813842691177,2.6020852139652106e-17,1.0
rare,lead_ld_q1,2000,256,2,0.012851727613272345,0,True,0,1976,True,3,1,True,True,0,True,0.8,True,ld_sign,False,131.0,-6.928247539515214,0.0009797162789269107,0.003847097563764293,3.0
rare,lead_ld_q1,2000,256,2,0.012851727613272345,0,True,1,24,True,1,24,False,True,0,True,0.6,True,fitted,True,0.0,-2.492101547572171,0.08273591029404535,1.1102230246251565e-16,1.0
rare,lead_ld_q1,2000,256,2,0.012851727613272345,0,True,1,24,True,1,24,False,True,0,True,0.6,True,empirical_mode,False,66.0,-21.178149087883373,6.345220434780729e-10,0.08273590965952342,
rare,lead_ld_q1,2000,256,2,0.012851727613272345,0,True,1,24,True,1,24,False,True,0,True,0.6,True,ld_sign,True,0.0,-2.492101547572171,0.08273591029404535,1.1102230246251565e-16,1.0
rare,lead_ld_q1,2000,256,3,0.02742253232652486,0,True,0,1935,True,21,1,True,True,0,True,0.7,True,fitted,True,0.0,-3.836614625360309,0.021566488543624068,2.0816681711721685e-17,1.0
rare,lead_ld_q1,2000,256,3,0.02742253232652486,0,True,0,1935,True,21,1,True,True,0,True,0.7,True,empirical_mode,True,0.0,-3.836614625360309,0.021566488543624068,2.0816681711721685e-17,1.0
rare,lead_ld_q1,2000,256,3,0.02742253232652486,0,True,0,1935,True,21,1,True,True,0,True,0.7,True,ld_sign,False,134.0,-7.105715797812527,0.000820402242938535,0.020746086300685553,
rare,lead_ld_q1,2000,256,3,0.02742253232652486,0,True,1,65,True,1,65,True,True,0,True,0.6,True,fitted,True,0.0,-3.1374363847998104,0.04339390069212651,4.163336342344337e-17,1.0
rare,lead_ld_q1,2000,256,3,0.02742253232652486,0,True,1,65,True,1,65,True,True,0,True,0.6,True,empirical_mode,False,58.0,-21.92075450174698,3.0195156212052196e-10,0.04339390039017499,
rare,lead_ld_q1,2000,256,3,0.02742253232652486,0,True,1,65,True,1,65,True,True,0,True,0.6,True,ld_sign,True,0.0,-3.1374363847998104,0.04339390069212651,4.163336342344337e-17,1.0
rare,lead_ld_q1,2000,256,4,0.04192910159926844,0,True,0,1913,True,3,5,False,True,0,True,0.8,True,fitted,True,0.0,-4.654702318843757,0.009516745776233017,1.734723475976807e-17,1.0
rare,lead_ld_q1,2000,256,4,0.04192910159926844,0,True,0,1913,True,3,5,False,True,0,True,0.8,True,empirical_mode,False,1.0,-8.22009249997838,0.0002691901636696744,0.00924755561256336,
rare,lead_ld_q1,2000,256,4,0.04192910159926844,0,True,0,1913,True,3,5,False,True,0,True,0.8,True,ld_sign,False,131.0,-7.071093288019024,0.0008493040674427217,0.008667441708790313,
rare,lead_ld_q1,2000,256,4,0.04192910159926844,0,True,1,87,True,3,1,True,True,0,True,0.6,True,fitted,True,0.0,-3.6296966453232082,0.02652422943763214,1.3877787807814457e-17,1.0
rare,lead_ld_q1,2000,256,4,0.04192910159926844,0,True,1,87,True,3,1,True,True,0,True,0.6,True,empirical_mode,True,0.0,-3.6296966453232082,0.02652422943763214,1.3877787807814457e-17,1.0
rare,lead_ld_q1,2000,256,4,0.04192910159926844,0,True,1,87,True,3,1,True,True,0,True,0.6,True,ld_sign,True,0.0,-3.6296966453232082,0.02652422943763214,1.3877787807814457e-17,1.0
rare,lead_ld_q1,2000,256,5,0.01068875265897647,0,True,0,1978,True,2,1,False,True,0,True,0.7,True,fitted,True,0.0,-5.938538332220534,0.0026358796169488187,2.168404344971009e-18,1.0
rare,lead_ld_q1,2000,256,5,0.01068875265897647,0,True,0,1978,True,2,1,False,True,0,True,0.7,True,empirical_mode,False,2.0,-9.177677851054247,0.00010332017964082046,0.0025325594373080003,
rare,lead_ld_q1,2000,256,5,0.01068875265897647,0,True,0,1978,True,2,1,False,True,0,True,0.7,True,ld_sign,False,132.0,-7.168175525867274,0.0007707276218535408,0.00186515199509528,2.0
rare,lead_ld_q1,2000,256,5,0.01068875265897647,0,True,1,22,True,5,1,True,True,0,True,0.5,True,fitted,True,0.0,-2.194482038166881,0.1114162559300284,9.71445146547012e-17,1.0
rare,lead_ld_q1,2000,256,5,0.01068875265897647,0,True,1,22,True,5,1,True,True,0,True,0.5,True,empirical_mode,True,0.0,-2.194482038166881,0.1114162559300284,9.71445146547012e-17,1.0
rare,lead_ld_q1,2000,256,5,0.01068875265897647,0,True,1,22,True,5,1,True,True,0,True,0.5,True,ld_sign,True,0.0,-2.194482038166881,0.1114162559300284,9.71445146547012e-17,1.0
rare,lead_ld_q1,2000,256,6,0.008708444873812572,0,True,0,1978,True,3,1,False,True,0,True,0.8,True,fitted,True,0.0,-5.039661617946769,0.006475939289209162,1.1275702593849246e-17,1.0
rare,lead_ld_q1,2000,256,6,0.008708444873812572,0,True,0,1978,True,3,1,False,True,0,True,0.8,True,empirical_mode,False,1.0,-7.045705010016016,0.0008711424820770596,0.005604796807132113,9.0
rare,lead_ld_q1,2000,256,6,0.008708444873812572,0,True,0,1978,True,3,1,False,True,0,True,0.8,True,ld_sign,False,123.0,-7.064317917489294,0.0008550779552187723,0.005620861333990401,10.0
rare,lead_ld_q1,2000,256,6,0.008708444873812572,0,True,1,22,True,2,1,True,True,0,True,0.7,True,fitted,True,0.0,-2.0830628258161963,0.12454815810068248,5.551115123125783e-17,1.0
rare,lead_ld_q1,2000,256,6,0.008708444873812572,0,True,1,22,True,2,1,True,True,0,True,0.7,True,empirical_mode,True,0.0,-2.0830628258161963,0.12454815810068248,5.551115123125783e-17,1.0
rare,lead_ld_q1,2000,256,6,0.008708444873812572,0,True,1,22,True,2,1,True,True,0,True,0.7,True,ld_sign,True,0.0,-2.0830628258161963,0.12454815810068248,5.551115123125783e-17,1.0
rare,lead_ld_q1,2000,256,7,0.040549770008549584,0,True,0,1916,True,6,1,True,True,0,True,0.9,True,fitted,True,0.0,-5.167296397870778,0.0056999584258954844,5.204170427930421e-18,1.0
rare,lead_ld_q1,2000,256,7,0.040549770008549584,0,True,0,1916,True,6,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-5.167296397870778,0.0056999584258954844,5.204170427930421e-18,1.0
rare,lead_ld_q1,2000,256,7,0.040549770008549584,0,True,0,1916,True,6,1,True,True,0,True,0.9,True,ld_sign,False,123.0,-6.999649632074095,0.0009122015157242538,0.004787756910171236,8.0
rare,lead_ld_q1,2000,256,7,0.040549770008549584,0,True,1,84,True,2,1,True,True,0,True,0.4,True,fitted,True,0.0,-3.755044030784181,0.023399420291703558,0.0,1.0
rare,lead_ld_q1,2000,256,7,0.040549770008549584,0,True,1,84,True,2,1,True,True,0,True,0.4,True,empirical_mode,True,0.0,-3.755044030784181,0.023399420291703558,0.0,1.0
rare,lead_ld_q1,2000,256,7,0.040549770008549584,0,True,1,84,True,2,1,True,True,0,True,0.4,True,ld_sign,True,0.0,-3.755044030784181,0.023399420291703558,0.0,1.0
rare,lead_ld_q1,2000,256,8,0.016101859141832715,0,True,0,1971,True,4,1,False,True,0,True,1.0,True,fitted,True,0.0,-5.18267041475923,0.005612997352139971,5.204170427930421e-18,1.0
rare,lead_ld_q1,2000,256,8,0.016101859141832715,0,True,0,1971,True,4,1,False,True,0,True,1.0,True,empirical_mode,False,2.0,-9.603285575211721,6.750657379908873e-05,0.005545490778340887,
rare,lead_ld_q1,2000,256,8,0.016101859141832715,0,True,0,1971,True,4,1,False,True,0,True,1.0,True,ld_sign,False,131.0,-7.092393315420594,0.0008314051677699445,0.004781592184370031,10.0
rare,lead_ld_q1,2000,256,8,0.016101859141832715,0,True,1,29,True,2,1,True,True,0,True,0.6,True,fitted,True,0.0,-2.5070737998572756,0.08150639464941585,1.1102230246251565e-16,1.0
rare,lead_ld_q1,2000,256,8,0.016101859141832715,0,True,1,29,True,2,1,True,True,0,True,0.6,True,empirical_mode,True,0.0,-2.5070737998572756,0.08150639464941585,1.1102230246251565e-16,1.0
rare,lead_ld_q1,2000,256,8,0.016101859141832715,0,True,1,29,True,2,1,True,True,0,True,0.6,True,ld_sign,True,0.0,-2.5070737998572756,0.08150639464941585,1.1102230246251565e-16,1.0
rare,lead_ld_q1,2000,256,9,0.04962832597155891,0,True,0,1916,True,6,1,True,True,0,True,0.8,True,fitted,True,0.0,-4.793981951956023,0.008279423389525876,6.938893903907228e-18,1.0
rare,lead_ld_q1,2000,256,9,0.04962832597155891,0,True,0,1916,True,6,1,True,True,0,True,0.8,True,empirical_mode,True,0.0,-4.793981951956023,0.008279423389525876,6.938893903907228e-18,1.0
rare,lead_ld_q1,2000,256,9,0.04962832597155891,0,True,0,1916,True,6,1,True,True,0,True,0.8,True,ld_sign,False,121.0,-6.933650288884726,0.0009744373905149155,0.007304985999010968,
rare,lead_ld_q1,2000,256,9,0.04962832597155891,0,True,1,84,True,3,1,True,True,0,True,0.4,True,fitted,True,0.0,-3.9082089834373734,0.020076426092568312,5.204170427930421e-17,1.0
rare,lead_ld_q1,2000,256,9,0.04962832597155891,0,True,1,84,True,3,1,True,True,0,True,0.4,True,empirical_mode,True,0.0,-3.9082089834373734,0.020076426092568312,5.204170427930421e-17,1.0
rare,lead_ld_q1,2000,256,9,0.04962832597155891,0,True,1,84,True,3,1,True,True,0,True,0.4,True,ld_sign,True,0.0,-3.9082089834373734,0.020076426092568312,5.204170427930421e-17,1.0
rare,lead_ld_q1,2000,256,10,0.01907895712341775,0,True,0,1956,True,16,1,True,True,0,True,1.0,True,fitted,True,0.0,-4.033033186161598,0.017720498783264423,7.979727989493313e-17,1.0
rare,lead_ld_q1,2000,256,10,0.01907895712341775,0,True,0,1956,True,16,1,True,True,0,True,1.0,True,empirical_mode,True,0.0,-4.033033186161598,0.017720498783264423,7.979727989493313e-17,1.0
rare,lead_ld_q1,2000,256,10,0.01907895712341775,0,True,0,1956,True,16,1,True,True,0,True,1.0,True,ld_sign,False,114.0,-7.07858312861726,0.0008429666780025599,0.016877532105261942,
rare,lead_ld_q1,2000,256,10,0.01907895712341775,0,True,1,44,True,1,44,False,True,0,True,0.6,True,fitted,True,0.0,-2.819987240046216,0.059606703282866005,1.5959455978986625e-16,1.0
rare,lead_ld_q1,2000,256,10,0.01907895712341775,0,True,1,44,True,1,44,False,True,0,True,0.6,True,empirical_mode,False,66.0,-28.72487112282256,3.3492454648676325e-13,0.05960670328253124,
rare,lead_ld_q1,2000,256,10,0.01907895712341775,0,True,1,44,True,1,44,False,True,0,True,0.6,True,ld_sign,True,0.0,-2.819987240046216,0.059606703282866005,1.5959455978986625e-16,1.0
rare,lead_ld_q1,2000,256,11,0.026713227782451335,0,True,0,1944,True,4,1,True,True,0,True,0.6,True,fitted,True,0.0,-4.5241695740878445,0.010843715600937826,6.765421556309548e-17,1.0
rare,lead_ld_q1,2000,256,11,0.026713227782451335,0,True,0,1944,True,4,1,True,True,0,True,0.6,True,empirical_mode,True,0.0,-4.5241695740878445,0.010843715600937826,6.765421556309548e-17,1.0
rare,lead_ld_q1,2000,256,11,0.026713227782451335,0,True,0,1944,True,4,1,True,True,0,True,0.6,True,ld_sign,False,144.0,-6.9380620790896845,0.0009701478464220028,0.00987356775451589,
rare,lead_ld_q1,2000,256,11,0.026713227782451335,0,True,1,56,True,5,1,True,True,0,True,0.7,True,fitted,True,0.0,-3.123697244985642,0.043994209984433444,1.0408340855860843e-16,1.0
rare,lead_ld_q1,2000,256,11,0.026713227782451335,0,True,1,56,True,5,1,True,True,0,True,0.7,True,empirical_mode,True,0.0,-3.123697244985642,0.043994209984433444,1.0408340855860843e-16,1.0
rare,lead_ld_q1,2000,256,11,0.026713227782451335,0,True,1,56,True,5,1,True,True,0,True,0.7,True,ld_sign,True,0.0,-3.123697244985642,0.043994209984433444,1.0408340855860843e-16,1.0
rare,lead_ld_q1,2000,256,12,0.0073183565509839545,0,True,0,1980,True,10,1,True,True,0,True,0.7,True,fitted,True,0.0,-4.809081879250357,0.008155343851886513,8.673617379884035e-18,1.0
rare,lead_ld_q1,2000,256,12,0.0073183565509839545,0,True,0,1980,True,10,1,True,True,0,True,0.7,True,empirical_mode,True,0.0,-4.809081879250357,0.008155343851886513,8.673617379884035e-18,1.0
rare,lead_ld_q1,2000,256,12,0.0073183565509839545,0,True,0,1980,True,10,1,True,True,0,True,0.7,True,ld_sign,False,126.0,-7.065641362048934,0.000853947055457503,0.007301396796429019,
rare,lead_ld_q1,2000,256,12,0.0073183565509839545,0,True,1,20,True,5,1,True,True,0,True,0.6,True,fitted,True,0.0,-1.9333195307059532,0.14466717341230342,0.0,1.0
rare,lead_ld_q1,2000,256,12,0.0073183565509839545,0,True,1,20,True,5,1,True,True,0,True,0.6,True,empirical_mode,True,0.0,-1.9333195307059532,0.14466717341230342,0.0,1.0
rare,lead_ld_q1,2000,256,12,0.0073183565509839545,0,True,1,20,True,5,1,True,True,0,True,0.6,True,ld_sign,True,0.0,-1.9333195307059532,0.14466717341230342,0.0,1.0
rare,lead_ld_q1,2000,256,13,0.04335005751491873,0,True,0,1923,True,14,1,True,True,0,True,0.9,True,fitted,True,0.0,-4.515474870053547,0.01093840957018378,2.7755575615628914e-17,1.0
rare,lead_ld_q1,2000,256,13,0.04335005751491873,0,True,0,1923,True,14,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-4.515474870053547,0.01093840957018378,2.7755575615628914e-17,1.0
rare,lead_ld_q1,2000,256,13,0.04335005751491873,0,True,0,1923,True,14,1,True,True,0,True,0.9,True,ld_sign,False,135.0,-7.032480193300348,0.000882739698239993,0.010055669871943815,
rare,lead_ld_q1,2000,256,13,0.04335005751491873,0,True,1,77,True,2,2,True,True,0,True,0.3,True,fitted,True,0.0,-3.631663105475755,0.02647212184790697,0.0,1.0
rare,lead_ld_q1,2000,256,13,0.04335005751491873,0,True,1,77,True,2,2,True,True,0,True,0.3,True,empirical_mode,False,1.0,-7.869924303135653,0.00038206328209789716,0.026090058565809076,
rare,lead_ld_q1,2000,256,13,0.04335005751491873,0,True,1,77,True,2,2,True,True,0,True,0.3,True,ld_sign,True,0.0,-3.631663105475755,0.02647212184790697,0.0,1.0
rare,lead_ld_q1,2000,256,14,0.021395811648903022,0,True,0,1950,True,12,1,True,True,0,True,0.7,True,fitted,True,0.0,-4.630734192910352,0.009747599855823382,0.0,1.0
rare,lead_ld_q1,2000,256,14,0.021395811648903022,0,True,0,1950,True,12,1,True,True,0,True,0.7,True,empirical_mode,True,0.0,-4.630734192910352,0.009747599855823382,0.0,1.0
rare,lead_ld_q1,2000,256,14,0.021395811648903022,0,True,0,1950,True,12,1,True,True,0,True,0.7,True,ld_sign,False,114.0,-7.078908735404043,0.0008426922470118917,0.008904907608811491,
rare,lead_ld_q1,2000,256,14,0.021395811648903022,0,True,1,50,True,1,50,False,True,0,True,0.7,True,fitted,True,0.0,-3.137626027364268,0.04338567214178378,4.163336342344337e-17,1.0
rare,lead_ld_q1,2000,256,14,0.021395811648903022,0,True,1,50,True,1,50,False,True,0,True,0.7,True,empirical_mode,False,58.0,-34.676343625763636,8.714757579690501e-16,0.04338567214178295,
rare,lead_ld_q1,2000,256,14,0.021395811648903022,0,True,1,50,True,1,50,False,True,0,True,0.7,True,ld_sign,True,0.0,-3.137626027364268,0.04338567214178378,4.163336342344337e-17,1.0
rare,lead_ld_q1,2000,256,15,0.009968841612244348,0,True,0,1979,True,9,1,True,True,0,True,0.9,True,fitted,True,0.0,-4.772337181170846,0.008460583118769393,6.938893903907228e-18,1.0
rare,lead_ld_q1,2000,256,15,0.009968841612244348,0,True,0,1979,True,9,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-4.772337181170846,0.008460583118769393,6.938893903907228e-18,1.0
rare,lead_ld_q1,2000,256,15,0.009968841612244348,0,True,0,1979,True,9,1,True,True,0,True,0.9,True,ld_sign,False,138.0,-7.150303885005336,0.0007846256091212913,0.007675957509648108,
rare,lead_ld_q1,2000,256,15,0.009968841612244348,0,True,1,21,True,5,1,True,True,0,True,0.7,True,fitted,True,0.0,-2.2351536069011244,0.10697569638578233,9.71445146547012e-17,1.0
rare,lead_ld_q1,2000,256,15,0.009968841612244348,0,True,1,21,True,5,1,True,True,0,True,0.7,True,empirical_mode,True,0.0,-2.2351536069011244,0.10697569638578233,9.71445146547012e-17,1.0
rare,lead_ld_q1,2000,256,15,0.009968841612244348,0,True,1,21,True,5,1,True,True,0,True,0.7,True,ld_sign,True,0.0,-2.2351536069011244,0.10697569638578233,9.71445146547012e-17,1.0
rare,lead_ld_q1,2000,256,16,0.007968280568541635,0,True,0,1984,True,15,1,True,True,0,True,0.9,True,fitted,True,0.0,-4.303983066035072,0.013514622034235375,2.42861286636753e-17,1.0
rare,lead_ld_q1,2000,256,16,0.007968280568541635,0,True,0,1984,True,15,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-4.303983066035072,0.013514622034235375,2.42861286636753e-17,1.0
rare,lead_ld_q1,2000,256,16,0.007968280568541635,0,True,0,1984,True,15,1,True,True,0,True,0.9,True,ld_sign,False,136.0,-7.168265063375836,0.0007706586159118562,0.012743963418323543,
rare,lead_ld_q1,2000,256,16,0.007968280568541635,0,True,1,16,True,3,1,True,True,0,True,0.9,True,fitted,True,0.0,-2.172244824192588,0.11392159570295622,0.0,1.0
rare,lead_ld_q1,2000,256,16,0.007968280568541635,0,True,1,16,True,3,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-2.172244824192588,0.11392159570295622,0.0,1.0
rare,lead_ld_q1,2000,256,16,0.007968280568541635,0,True,1,16,True,3,1,True,True,0,True,0.9,True,ld_sign,True,0.0,-2.172244824192588,0.11392159570295622,0.0,1.0
rare,lead_ld_q1,2000,256,17,0.016528797468500826,0,True,0,1973,True,10,1,True,True,0,True,0.8,True,fitted,True,0.0,-4.3462397583035095,0.012955436677198725,2.2551405187698492e-17,1.0
rare,lead_ld_q1,2000,256,17,0.016528797468500826,0,True,0,1973,True,10,1,True,True,0,True,0.8,True,empirical_mode,True,0.0,-4.3462397583035095,0.012955436677198725,2.2551405187698492e-17,1.0
rare,lead_ld_q1,2000,256,17,0.016528797468500826,0,True,0,1973,True,10,1,True,True,0,True,0.8,True,ld_sign,False,124.0,-7.083061602677264,0.0008391999145735752,0.012116236762625172,
rare,lead_ld_q1,2000,256,17,0.016528797468500826,0,True,1,27,True,2,1,True,True,0,True,0.6,True,fitted,True,0.0,-2.76249437159849,0.0631340919038166,5.551115123125783e-17,1.0
rare,lead_ld_q1,2000,256,17,0.016528797468500826,0,True,1,27,True,2,1,True,True,0,True,0.6,True,empirical_mode,True,0.0,-2.76249437159849,0.0631340919038166,5.551115123125783e-17,1.0
rare,lead_ld_q1,2000,256,17,0.016528797468500826,0,True,1,27,True,2,1,True,True,0,True,0.6,True,ld_sign,True,0.0,-2.76249437159849,0.0631340919038166,5.551115123125783e-17,1.0
rare,lead_ld_q1,2000,256,18,0.006213903285525562,0,True,0,1991,True,10,1,True,True,0,True,0.6,True,fitted,True,0.0,-4.871526982716369,0.007661657133074483,1.3010426069826053e-17,1.0
rare,lead_ld_q1,2000,256,18,0.006213903285525562,0,True,0,1991,True,10,1,True,True,0,True,0.6,True,empirical_mode,True,0.0,-4.871526982716369,0.007661657133074483,1.3010426069826053e-17,1.0
rare,lead_ld_q1,2000,256,18,0.006213903285525562,0,True,0,1991,True,10,1,True,True,0,True,0.6,True,ld_sign,False,125.0,-7.062788305322089,0.0008563868936918797,0.006805270239382617,
rare,lead_ld_q1,2000,256,18,0.006213903285525562,0,True,1,9,True,1,9,True,True,0,True,0.7,True,fitted,True,0.0,-1.7302422904478518,0.17724146085407944,8.326672684688674e-17,1.0
rare,lead_ld_q1,2000,256,18,0.006213903285525562,0,True,1,9,True,1,9,True,True,0,True,0.7,True,empirical_mode,False,22.0,-26.28357026379059,3.847604905083799e-12,0.1772414608502319,
rare,lead_ld_q1,2000,256,18,0.006213903285525562,0,True,1,9,True,1,9,True,True,0,True,0.7,True,ld_sign,True,0.0,-1.7302422904478518,0.17724146085407944,8.326672684688674e-17,1.0
rare,lead_ld_q1,2000,256,19,0.022064889190930494,0,True,0,1951,True,14,1,True,True,0,True,0.8,True,fitted,True,0.0,-4.045286377865271,0.01750469098189031,3.122502256758253e-17,1.0
rare,lead_ld_q1,2000,256,19,0.022064889190930494,0,True,0,1951,True,14,1,True,True,0,True,0.8,True,empirical_mode,True,0.0,-4.045286377865271,0.01750469098189031,3.122502256758253e-17,1.0
